time,datetime_utc,px,sz,side,notional,tid
1774169346814,2026-03-22 08:49:06.814,68753.0,0.00018,B,12.37554,168442343969750
1774169346814,2026-03-22 08:49:06.814,68753.0,0.00017,B,11.68801,417849150180463
1774169346814,2026-03-22 08:49:06.814,68753.0,0.00704,B,484.02112,644690969423470
1774169346814,2026-03-22 08:49:06.814,68753.0,0.01163,B,799.59739,748385465107099
1774169346814,2026-03-22 08:49:06.814,68753.0,0.00017,B,11.68801,450114015019816
1774169346814,2026-03-22 08:49:06.814,68753.0,1.45473,B,100017.05169000001,560040469392224
1774169346814,2026-03-22 08:49:06.814,68753.0,1.30926,B,90015.55278000001,323766088223575
1774169346814,2026-03-22 08:49:06.814,68753.0,0.72735,B,50007.49455,1022703336431409
1774169346814,2026-03-22 08:49:06.814,68753.0,0.50916,B,35006.27748,58010539145125
1774169346814,2026-03-22 08:49:06.814,68753.0,0.07415,B,5098.034949999999,353498216498635
1774169346814,2026-03-22 08:49:06.814,68754.0,0.00016,B,11.00064,886926448914976
1774169346814,2026-03-22 08:49:06.814,68754.0,0.00017,B,11.688180000000001,856231309026305
1774169346814,2026-03-22 08:49:06.814,68754.0,0.56,B,38502.240000000005,41308017991151
1774169346814,2026-03-22 08:49:06.814,68754.0,0.07273,B,5000.47842,452580495412941
1774169346814,2026-03-22 08:49:06.814,68755.0,0.05291,B,3637.82705,673674825435879
1774169346814,2026-03-22 08:49:06.814,68755.0,0.10764,B,7400.7882,844459041080223
1774169346814,2026-03-22 08:49:06.814,68755.0,0.02469,B,1697.56095,890305310006537
1774169346814,2026-03-22 08:49:06.814,68755.0,0.00017,B,11.688350000000002,1091184365189537
1774169346814,2026-03-22 08:49:06.814,68755.0,0.71079,B,48870.36645,84722339325913
1774169346814,2026-03-22 08:49:06.814,68756.0,0.0003,B,20.6268,301591517669617
1774169346814,2026-03-22 08:49:06.814,68756.0,0.003,B,206.268,983499936515078
1774169346814,2026-03-22 08:49:06.814,68756.0,0.01188,B,816.82128,678990368391516
1774169346814,2026-03-22 08:49:06.814,68756.0,0.00018,B,12.37608,1104620618374385
1774169346814,2026-03-22 08:49:06.814,68756.0,0.00017,B,11.68852,828353596641333
1774169346814,2026-03-22 08:49:06.814,68756.0,0.056,B,3850.3360000000002,182992076501766
1774169348023,2026-03-22 08:49:08.023,68756.0,0.00016,B,11.000960000000001,463889030868562
1774169348154,2026-03-22 08:49:08.154,68756.0,0.00175,B,120.32300000000001,387309932894993
1774169348948,2026-03-22 08:49:08.948,68755.0,0.0517,A,3554.6335000000004,288581743983352
1774169348948,2026-03-22 08:49:08.948,68755.0,0.18316,A,12593.165799999999,94778134740005
1774169348948,2026-03-22 08:49:08.948,68755.0,0.20151,A,13854.82005,968438295123266
1774169349044,2026-03-22 08:49:09.044,68754.0,0.00015,A,10.313099999999999,655733321522514
1774169349761,2026-03-22 08:49:09.761,68751.0,0.00017,A,11.68767,668603736867677
1774169349761,2026-03-22 08:49:09.761,68750.0,0.003,A,206.25,474318981892347
1774169349761,2026-03-22 08:49:09.761,68750.0,0.00017,A,11.6875,480120075568475
1774169349761,2026-03-22 08:49:09.761,68750.0,0.00017,A,11.6875,944356150522092
1774169349761,2026-03-22 08:49:09.761,68749.0,0.00017,A,11.687330000000001,33437443079020
1774169349761,2026-03-22 08:49:09.761,68748.0,0.00015,A,10.312199999999999,679555638627349
1774169349761,2026-03-22 08:49:09.761,68748.0,0.00164,A,112.74672,321596360574423
1774169351012,2026-03-22 08:49:11.012,68748.0,0.00017,A,11.68716,87411810669126
1774169351012,2026-03-22 08:49:11.012,68748.0,0.05484,A,3770.14032,932909608505603
1774169351012,2026-03-22 08:49:11.012,68748.0,0.00017,A,11.68716,420794438022585
1774169351012,2026-03-22 08:49:11.012,68748.0,0.07585,A,5214.5358,973921017892260
1774169351012,2026-03-22 08:49:11.012,68748.0,0.00378,A,259.86744,83637722766212
1774169352630,2026-03-22 08:49:12.630,68749.0,0.02524,B,1735.2247599999998,547291194370571
1774169353100,2026-03-22 08:49:13.100,68748.0,0.00058,A,39.87384,558981712748523
1774169353993,2026-03-22 08:49:13.993,68748.0,0.02161,A,1485.64428,22914359734626
1774169354068,2026-03-22 08:49:14.068,68748.0,0.00415,A,285.3042,800311839289810
1774169355057,2026-03-22 08:49:15.057,68749.0,0.00056,B,38.49944,800732238482916
1774169356863,2026-03-22 08:49:16.863,68749.0,0.001,B,68.749,460831341014090
1774169357105,2026-03-22 08:49:17.105,68748.0,0.0105,A,721.854,540111346173012
1774169359059,2026-03-22 08:49:19.059,68748.0,0.00055,A,37.8114,744526338448392
1774169360312,2026-03-22 08:49:20.312,68749.0,0.08109,B,5574.856409999999,905691781124541
